Id,Ort,Plz,Vorwahl,Bundesland
9261,Koitzsch,1936.0,35795.0,Sachsen
9263,Kolberg,15752.0,33768.0,Brandenburg
9271,Kolka,4643.0,34341.0,Sachsen
9273,Kolkwitz,3099.0,355.0,Brandenburg
9274,Kölleda,99625.0,3635.0,Thüringen
9332,Kolochau,4936.0,35361.0,Brandenburg
9333,Kolpin,15518.0,33678.0,Brandenburg
9334,Kolrep,16866.0,33975.0,Brandenburg
9335,Kölsa,4895.0,35365.0,Brandenburg
9336,Koltzschen,9326.0,34381.0,Sachsen
9341,Komptendorf,3058.0,35605.0,Brandenburg
9343,Könderitz,6712.0,34424.0,Sachsen-Anhalt
9346,Königerode,6493.0,39484.0,Sachsen-Anhalt
9349,Königs Wusterhausen,15711.0,3375.0,Brandenburg
9352,Königsberg,16909.0,33965.0,Brandenburg
9354,Königsborn,39175.0,39292.0,Sachsen-Anhalt
9356,Königsbrück,1936.0,35795.0,Sachsen
9359,Königsee,7426.0,36738.0,Thüringen
9361,Königsfeld,9306.0,3737.0,Sachsen
9365,Königshain,2829.0,35826.0,Sachsen
9366,Königshain-Wiederau,9306.0,37202.0,Sachsen
9368,Königshof,16269.0,,Brandenburg
9369,Königshorst,16833.0,33922.0,Brandenburg
9371,Königshütte,14715.0,,Brandenburg
9372,Königshütte,38875.0,39454.0,Sachsen-Anhalt
9374,Königsmark,39606.0,3937.0,Sachsen-Anhalt
9377,Königstein,1824.0,35021.0,Sachsen
9380,Königswalde,8412.0,3761.0,Sachsen
9381,Königswalde,9471.0,37343.0,Sachsen
9382,Königswartha,2699.0,35931.0,Sachsen
9385,Könitz,7336.0,36732.0,Thüringen
9387,Könkendorf,16928.0,33989.0,Brandenburg
9388,Könnern,6420.0,34691.0,Sachsen-Anhalt
9390,Könnigde,39629.0,39089.0,Sachsen-Anhalt
9400,Köpernitz,14793.0,33830.0,Brandenburg
9402,Kopitzsch,7819.0,36482.0,Thüringen
9404,Koppatz,3058.0,35605.0,Brandenburg
9406,Koppenbrück,16845.0,3391.0,Brandenburg
9409,Körba,4936.0,35364.0,Brandenburg
9411,Körbelitz,39175.0,39222.0,Sachsen-Anhalt
9412,Korbetha,6258.0,345.0,Sachsen-Anhalt
9413,Körbitz,14913.0,33746.0,Brandenburg
9415,Korbußen,7554.0,36602.0,Thüringen
9420,Korgau,6905.0,34925.0,Sachsen-Anhalt
9424,Kornbach,8539.0,36645.0,Sachsen
9425,Körner,99998.0,36025.0,Thüringen
9432,Körzin,14547.0,33204.0,Brandenburg
9435,Kosel,2923.0,35894.0,Sachsen
9437,Köselitz,6869.0,34923.0,Sachsen-Anhalt
9440,Kosilenzien,4931.0,35341.0,Brandenburg
9441,Kösnitz,99510.0,36464.0,Thüringen
9442,Kospoda,7806.0,36481.0,Thüringen
9443,Kossa,4849.0,34243.0,Sachsen
9444,Kossau,7422.0,,Thüringen
9445,Koßdorf,4895.0,35365.0,Brandenburg
9446,Kossebau,39606.0,39391.0,Sachsen-Anhalt
9447,Kossenblatt,15848.0,33674.0,Brandenburg
9448,Kossin,14913.0,33744.0,Brandenburg
9450,Koßwig,3226.0,35433.0,Brandenburg
9451,Kostebrau,1979.0,3574.0,Brandenburg
9455,Köthen,6366.0,3496.0,Sachsen-Anhalt
9456,Kötschau,99441.0,36425.0,Thüringen
9457,Kötschlitz,6254.0,34638.0,Sachsen-Anhalt
9464,Köttwitzsch,9306.0,3737.0,Sachsen
9466,Kotzen,14715.0,33874.0,Brandenburg
9468,Kötzlin,16866.0,33972.0,Brandenburg
9469,Kötzschau,6231.0,3461.0,Sachsen-Anhalt
9475,Kraatz,17291.0,39859.0,Brandenburg
9476,Kraatz-Buberow,16775.0,3306.0,Brandenburg
9477,Krachtsheide,15864.0,33672.0,Brandenburg
9481,Kraftsdorf,7586.0,36606.0,Thüringen
9484,Krahne,14778.0,33835.0,Brandenburg
9485,Krahnepuhl,14798.0,3381.0,Brandenburg
9490,Kraja,99752.0,36338.0,Thüringen
9494,Krampfer,19348.0,3876.0,Brandenburg
9495,Krampnitz,14476.0,331.0,Brandenburg
9498,Kranepuhl,14806.0,33841.0,Brandenburg
9499,Krangen,16827.0,3391.0,Brandenburg
9500,Kranichborn,99195.0,36371.0,Thüringen
9501,Kranichfeld,99448.0,36450.0,Thüringen
9503,Kranlucken,36419.0,36967.0,Thüringen
9506,Kränzlin,16818.0,3391.0,Brandenburg
9514,Kraupa,4910.0,3533.0,Brandenburg
9515,Krauschütz,1561.0,3522.0,Sachsen
9516,Krauschwitz,2957.0,35771.0,Sachsen
9517,Krauschwitz,6682.0,34443.0,Sachsen-Anhalt
9518,Krausnick,15910.0,35472.0,Brandenburg
9519,Kraußnitz,1561.0,35755.0,Sachsen
9521,Krauthausen,99819.0,3691.0,Thüringen
9523,Krautheim,99439.0,36451.0,Thüringen
9525,Kreba-Neudorf,2906.0,35893.0,Sachsen
9527,Kreblitz,15926.0,3544.0,Brandenburg
9528,Krebsbach Talsperre,7973.0,,Thüringen
9543,Kreischa,1731.0,35206.0,Sachsen
9544,Kreißa,1623.0,35246.0,Sachsen
9548,Kremkau,39624.0,39080.0,Sachsen-Anhalt
9549,Kremmen,16766.0,33055.0,Brandenburg
9554,Krempendorf,16945.0,33968.0,Brandenburg
9566,Kretzschau,6712.0,3441.0,Sachsen-Anhalt
9570,Kreuzbruch,16559.0,33054.0,Brandenburg
9571,Kreuzburg,19348.0,38789.0,Brandenburg
9572,Kreuzebra,37351.0,36075.0,Thüringen
9578,Krevese,39606.0,3937.0,Sachsen-Anhalt
9579,Krewelin,16775.0,3307.0,Brandenburg
9580,Kreypau,6231.0,3462.0,Sachsen-Anhalt
9581,Kribbe,19357.0,38783.0,Brandenburg
9583,Kriebitzsch,4617.0,34498.0,Thüringen
9584,Kriebstein,9648.0,34327.0,Sachsen
9586,Kriele,14715.0,33874.0,Brandenburg
9587,Krielow,14550.0,33207.0,Brandenburg
9591,Krina,6774.0,34955.0,Sachsen-Anhalt
9593,Krippendorf,7751.0,36425.0,Thüringen
9594,Krippendorf,7751.0,36425.0,Thüringen
9600,Kröbeln,4924.0,35341.0,Brandenburg
9602,Krohnhorst,17268.0,39886.0,Brandenburg
9604,Krölpa,7387.0,36626.0,Thüringen
9605,Krombach,37308.0,36082.0,Thüringen
9607,Kromsdorf,99441.0,3643.0,Thüringen
9623,Kroppen,1945.0,35755.0,Brandenburg
9625,Kroppenstedt,39397.0,39264.0,Sachsen-Anhalt
9626,Kropstädt,6895.0,34920.0,Sachsen-Anhalt
9627,Krosigk,6193.0,34603.0,Sachsen-Anhalt
9629,Krostitz,4509.0,341.0,Sachsen
9631,Krottorf,39387.0,39424.0,Sachsen-Anhalt
9636,Krüden,39615.0,39386.0,Sachsen-Anhalt
9638,Krugau,15913.0,35471.0,Brandenburg
9639,Kruge,16259.0,33451.0,Brandenburg
9640,Krügersdorf,15848.0,3366.0,Brandenburg
9646,Krumhermersdorf,9434.0,3735.0,Sachsen
9653,Krummensee,15711.0,3375.0,Brandenburg
9654,Krummensee,16356.0,33438.0,Brandenburg
9661,Krumpa,6242.0,34633.0,Sachsen-Anhalt
9669,Krüssau,39291.0,39223.0,Sachsen-Anhalt
9672,Kubschütz,2627.0,3591.0,Sachsen
9675,Kuckeland,4668.0,34386.0,Sachsen
9676,Kuckenburg,6268.0,34771.0,Sachsen-Anhalt
9678,Kuckuck,16928.0,33989.0,Brandenburg
9682,Küdow,16845.0,33928.0,Brandenburg
9685,Kuhberg,19322.0,,Brandenburg
9686,Kuhbier,16928.0,33983.0,Brandenburg
9687,Kuhblank,19322.0,3877.0,Brandenburg
9688,Kühdorf,7980.0,36625.0,Thüringen
9689,Kuhfelde,29416.0,39035.0,Sachsen-Anhalt
9690,Kuhhorst,16818.0,33922.0,Brandenburg
9696,Kühler Morgen,7356.0,,Thüringen
9697,Kuhlhausen,39524.0,39382.0,Sachsen-Anhalt
9699,Kuhlowitz,14806.0,33841.0,Brandenburg
9702,Kühndorf,98547.0,36844.0,Thüringen
9703,Kühnhaide,9496.0,37364.0,Sachsen
9704,Kühnhausen,99189.0,36201.0,Thüringen
9705,Kühnhausen,99189.0,36201.0,Thüringen
9707,Kühnitzsch,4808.0,34262.0,Sachsen
9709,Kühren-Burkartshain,4808.0,34261.0,Sachsen
9712,Kuhsdorf,16928.0,3395.0,Brandenburg
9717,Kulkwitz,4420.0,341.0,Sachsen
9718,Kulkwitz,4420.0,341.0,Sachsen
9719,Küllstedt,37359.0,36075.0,Thüringen
9729,Kümmernitz,39539.0,39387.0,Sachsen-Anhalt
9730,Kummerow,16306.0,33336.0,Brandenburg
9734,Kummersdorf,15859.0,33678.0,Brandenburg
9735,Kummersdorf Gut,15838.0,33703.0,Brandenburg
9736,Kummersdorf-Alexanderdorf,15806.0,33703.0,Brandenburg
9737,Kümmritz,15938.0,35453.0,Brandenburg
9740,Kunersdorf,15848.0,33672.0,Brandenburg
9741,Kunitz,7751.0,3641.0,Thüringen
9742,Kunitz,7751.0,3641.0,Thüringen
9743,Kunow,16306.0,33331.0,Brandenburg
9744,Kunow,16866.0,33977.0,Brandenburg
9745,Kunrau,38486.0,39008.0,Sachsen-Anhalt
9757,Kurort Berggießhübel,1819.0,35023.0,Sachsen
9758,Kurort Hartha,1737.0,35203.0,Sachsen
9759,Kurort Jonsdorf,2796.0,35844.0,Sachsen
9760,Kurort Oberwiesenthal,9484.0,37347.0,Sachsen
9761,Kurort Oybin,2797.0,35844.0,Sachsen
9762,Kurort Rathen,1824.0,35024.0,Sachsen
9763,Kurort Seiffen,9548.0,37361.0,Sachsen
9764,Kurort Volkersdorf,1468.0,35207.0,Sachsen
9767,Kurtschlag,16792.0,39883.0,Brandenburg
9769,Kurzlipsdorf,14913.0,33743.0,Brandenburg
9770,Kuschkow,15910.0,35476.0,Brandenburg
9772,Küsel,39291.0,39223.0,Sachsen-Anhalt
9773,Kusey,38486.0,39005.0,Sachsen-Anhalt
9778,Küstrin-Kietz,15328.0,33479.0,Brandenburg
9780,Kütten,6193.0,34600.0,Sachsen-Anhalt
9783,Kützkow,14798.0,33877.0,Brandenburg
9784,Kutzleben,99955.0,36041.0,Thüringen
9787,Kyritz,16866.0,33971.0,Brandenburg
9792,Laasdorf,7646.0,36428.0,Thüringen
9794,Laasen,7330.0,36731.0,Thüringen
9795,Laaslich,19348.0,38793.0,Brandenburg
9796,Laasow,3205.0,35436.0,Brandenburg
9797,Laasow,15913.0,35475.0,Brandenburg
9803,Labrun,6922.0,35386.0,Sachsen-Anhalt
9807,Lachstedt,99518.0,36461.0,Thüringen
9810,Ladeburg,16321.0,3338.0,Brandenburg
9811,Ladeburg,39279.0,39241.0,Sachsen-Anhalt
9818,Lagendorf,29413.0,39039.0,Sachsen-Anhalt
9843,Lampertswalde,1561.0,35248.0,Sachsen
9844,Lamsfeld-Groß Liebitz,15913.0,33671.0,Brandenburg
9854,Landgemeinde,6528.0,,Sachsen-Anhalt
9855,Landin,14715.0,33874.0,Brandenburg
9856,Landin,16278.0,33335.0,Brandenburg
9862,Landsberg,6188.0,34602.0,Sachsen-Anhalt
9867,Landsendorf,7338.0,36734.0,Thüringen
9876,Landwüst,8258.0,37422.0,Sachsen
9879,Langebrück,1465.0,35201.0,Sachsen
9880,Langebrück,1465.0,35201.0,Sachsen
9882,Langeln,38871.0,39458.0,Sachsen-Anhalt
9884,Langen,16818.0,33932.0,Brandenburg
9892,Langenapel,29413.0,39038.0,Sachsen-Anhalt
9894,Langenau,9636.0,37322.0,Sachsen
9896,Langenbach,7919.0,36645.0,Sachsen
9901,Langenbach,98667.0,36874.0,Thüringen
9904,Langenbernsdorf,8428.0,3761.0,Sachsen
9905,Langenbogen,6179.0,34601.0,Sachsen-Anhalt
9908,Langendorf,6667.0,34424.0,Sachsen-Anhalt
9909,Langendorf,6729.0,3443.0,Sachsen-Anhalt
9911,Langeneichstädt,6268.0,34636.0,Sachsen-Anhalt
9917,Langengrassau,15926.0,35454.0,Brandenburg
9923,Langenhain,99880.0,3622.0,Thüringen
9929,Langenhennersdorf,1819.0,35032.0,Sachsen
9930,Langenhessen,8439.0,3761.0,Sachsen
9934,Langenleuba-Niederhain,4618.0,34497.0,Thüringen
9935,Langenlipsdorf,14913.0,33742.0,Brandenburg
9938,Langennaundorf,4938.0,35365.0,Brandenburg
9940,Langenorla,7381.0,3647.0,Thüringen
9942,Langenreichenbach,4889.0,34221.0,Sachsen
9943,Langenrieth,4931.0,35342.0,Brandenburg
9944,Langenroda,6571.0,34672.0,Thüringen
9945,Langensalzwedel,39590.0,39322.0,Sachsen-Anhalt
9949,Langenstein,38895.0,3941.0,Sachsen-Anhalt
9950,Langensteinbach,4657.0,37381.0,Sachsen
9953,Langenweddingen,39171.0,39205.0,Sachsen-Anhalt
9954,Langenweißbach,8134.0,37603.0,Sachsen
9955,Langenwetzendorf,7957.0,36625.0,Thüringen
9956,Langenwolschendorf,7937.0,36628.0,Thüringen
9961,Langerwisch,14557.0,33205.0,Brandenburg
9962,Langerwisch Süd,14552.0,,Brandenburg
9963,Langethalsmühle,7616.0,,Thüringen
9964,Langewahl,15518.0,3361.0,Brandenburg
9965,Langewiesen,98704.0,36785.0,Thüringen
9971,Langhennersdorf,9603.0,37328.0,Sachsen
9973,Langnow,16928.0,33984.0,Brandenburg
9979,Langula,99986.0,3601.0,Thüringen
9990,Lanke,16359.0,33397.0,Brandenburg
9992,Lanz,19309.0,38780.0,Brandenburg
10003,Latdorf,6408.0,3471.0,Sachsen-Anhalt
10013,Laubsdorf,3058.0,35605.0,Brandenburg
10014,Laubst,3116.0,35602.0,Brandenburg
10015,Laubusch,2991.0,35722.0,Sachsen
10016,Laucha,6636.0,34462.0,Sachsen-Anhalt
10017,Laucha,99880.0,3622.0,Thüringen
10018,Lauchhammer,1979.0,3574.0,Brandenburg
10021,Lauchröden,99819.0,5654.0,Thüringen
10032,Lauenstein,1778.0,35054.0,Sachsen
10050,Lauscha,98724.0,36702.0,Thüringen
10051,Lauschgrün,8491.0,3765.0,Sachsen
10053,Lausitz,4924.0,35341.0,Brandenburg
10054,Lausnitz,7387.0,3647.0,Thüringen
10055,Lausnitz,7806.0,36481.0,Thüringen
10056,Laußig,4838.0,34243.0,Sachsen
10057,Laußnitz,1936.0,35795.0,Sachsen
10058,Lauta,2991.0,35722.0,Sachsen
10061,Lauter,8312.0,3774.0,Sachsen
10067,Lauterbach,99826.0,36924.0,Thüringen
10079,Lawalde,2708.0,3585.0,Sachsen
10080,Lawalde-Kleindehsa,2708.0,3585.0,Sachsen
10081,Lawalde-Lauba,2708.0,35877.0,Sachsen
10082,Lawitz,15898.0,33652.0,Brandenburg
10083,Läwitz,7937.0,36628.0,Thüringen
10087,Lebendorf,6420.0,34691.0,Sachsen-Anhalt
10088,Lebien,6922.0,35386.0,Sachsen-Anhalt
10090,Lebus,15326.0,33604.0,Brandenburg
10091,Lebusa,4936.0,35364.0,Brandenburg
10095,Leddin,16845.0,3391.0,Brandenburg
10096,Lederhose,7589.0,36604.0,Thüringen
10097,Leegebruch,16767.0,33052.0,Brandenburg
10100,Leeskow,15868.0,33671.0,Brandenburg
10101,Leest,14476.0,33202.0,Brandenburg
10102,Leetza,6895.0,34924.0,Sachsen-Anhalt
10107,Legde,19336.0,38791.0,Brandenburg
10109,Legefeld,99438.0,3643.0,Thüringen
10110,Legefeld,99438.0,3643.0,Thüringen
10117,Lehesten,7349.0,36653.0,Thüringen
10118,Lehesten,7778.0,36653.0,Thüringen
10119,Lehma,4617.0,34343.0,Thüringen
10126,Lehnin,14797.0,3382.0,Brandenburg
10127,Lehnitz,16565.0,3301.0,Brandenburg
10128,Lehnsdorf,14823.0,33848.0,Brandenburg
10129,Lehnstedt,99441.0,36453.0,Thüringen
10135,Leibchel,15913.0,35471.0,Brandenburg
10138,Leibsch,15910.0,35473.0,Brandenburg
10144,Leimbach,6268.0,34771.0,Sachsen-Anhalt
10145,Leimbach,36433.0,3695.0,Thüringen
10148,Leimbach,99735.0,3631.0,Thüringen
10152,Leina,99880.0,3622.0,Thüringen
10155,Leinefelde,37327.0,3605.0,Thüringen
10159,Leiningen,7985.0,36621.0,Thüringen
10164,Leipa,6917.0,3537.0,Sachsen-Anhalt
10165,Leipe,3226.0,3542.0,Brandenburg
10167,Leipnitz,4668.0,34386.0,Sachsen
10168,Leippen,1665.0,35246.0,Sachsen
10169,Leippe-Torno,2991.0,35722.0,Sachsen
10170,Leipzig,4103.0,341.0,Sachsen
10171,Leipzig,4105.0,341.0,Sachsen
10172,Leipzig,4107.0,341.0,Sachsen
10173,Leipzig,4109.0,341.0,Sachsen
10174,Leipzig,4129.0,341.0,Sachsen
10175,Leipzig,4155.0,341.0,Sachsen
10176,Leipzig,4157.0,341.0,Sachsen
10177,Leipzig,4158.0,341.0,Sachsen
10178,Leipzig,4159.0,341.0,Sachsen
10179,Leipzig,4177.0,341.0,Sachsen
10180,Leipzig,4178.0,341.0,Sachsen
10181,Leipzig,4179.0,341.0,Sachsen
10182,Leipzig,4205.0,341.0,Sachsen
10183,Leipzig,4207.0,341.0,Sachsen
10184,Leipzig,4209.0,341.0,Sachsen
10185,Leipzig,4229.0,341.0,Sachsen
10186,Leipzig,4249.0,341.0,Sachsen
10187,Leipzig,4275.0,341.0,Sachsen
10188,Leipzig,4277.0,341.0,Sachsen
10189,Leipzig,4279.0,341.0,Sachsen
10190,Leipzig,4288.0,341.0,Sachsen
10191,Leipzig,4289.0,341.0,Sachsen
10192,Leipzig,4299.0,341.0,Sachsen
10193,Leipzig,4315.0,341.0,Sachsen
10194,Leipzig,4316.0,341.0,Sachsen
10195,Leipzig,4317.0,341.0,Sachsen
10196,Leipzig,4318.0,341.0,Sachsen
10197,Leipzig,4319.0,341.0,Sachsen
10198,Leipzig,4328.0,341.0,Sachsen
10199,Leipzig,4329.0,341.0,Sachsen
10200,Leipzig,4347.0,341.0,Sachsen
10201,Leipzig,4349.0,341.0,Sachsen
10202,Leipzig,4356.0,341.0,Sachsen
10203,Leipzig,4357.0,341.0,Sachsen
10205,Leislau,6618.0,365.0,Sachsen-Anhalt
10206,Leisnig,4703.0,34321.0,Sachsen
10207,Leißling,6667.0,3443.0,Sachsen-Anhalt
10212,Leitlitz,7937.0,36628.0,Thüringen
10213,Leitzkau,39279.0,39241.0,Sachsen-Anhalt
10223,Lemnitz,7819.0,36482.0,Thüringen
10227,Lengefeld,6528.0,3464.0,Sachsen-Anhalt
10228,Lengefeld,9514.0,37367.0,Sachsen
10229,Lengefeld,99976.0,36023.0,Thüringen
10231,Lengenfeld,8485.0,37606.0,Sachsen
10232,Lengenfeld unterm Stein,99976.0,36027.0,Thüringen
10237,Lengfeld,98660.0,36873.0,Thüringen
10241,Lennewitz,19336.0,38791.0,Brandenburg
10245,Lenterode,37318.0,36083.0,Thüringen
10248,Lentzke,16833.0,33932.0,Brandenburg
10249,Lenzen,19309.0,38792.0,Brandenburg
10251,Lenzersilge,19348.0,38780.0,Brandenburg
10258,Leppin,39615.0,39384.0,Sachsen-Anhalt
10259,Leps,39264.0,3923.0,Sachsen-Anhalt
10261,Leschen,4720.0,34325.0,Sachsen
10262,Letschin,15324.0,33475.0,Brandenburg
10264,Letzlingen,39638.0,39088.0,Sachsen-Anhalt
10265,Leuben-Schleinitz,1623.0,35241.0,Sachsen
10266,Leubetha,8626.0,37423.0,Sachsen
10267,Leubingen,99610.0,3634.0,Thüringen
10268,Leubnitz,8412.0,3761.0,Sachsen
10269,Leubnitz,8539.0,3761.0,Sachsen
10270,Leubsdorf,7819.0,36482.0,Thüringen
10271,Leubsdorf,9573.0,37291.0,Sachsen
10274,Leuenberg,16259.0,33451.0,Brandenburg
10276,Leuna,6237.0,3462.0,Sachsen-Anhalt
10277,Leupahn,9306.0,34381.0,Sachsen
10282,Leutenberg,7338.0,36734.0,Thüringen
10283,Leutenhain,9306.0,3737.0,Sachsen
10284,Leutenthal,99439.0,36451.0,Thüringen
10286,Leutersdorf,2794.0,3586.0,Sachsen
10287,Leutersdorf,98617.0,36949.0,Thüringen
10290,Leutewitz,1594.0,35266.0,Sachsen
10291,Leutewitz,1594.0,35266.0,Sachsen
10292,Leuthen,3058.0,35602.0,Brandenburg
10294,Leutnitz,7422.0,36739.0,Thüringen
10308,Libbenichen,15306.0,33602.0,Brandenburg
10309,Libbesdorf,6386.0,34977.0,Sachsen-Anhalt
10310,Libehna,6369.0,34978.0,Sachsen-Anhalt
10312,Lichte,98739.0,36701.0,Thüringen
10313,Lichtenau,8318.0,37462.0,Sachsen
10314,Lichtenau,9244.0,37208.0,Sachsen
10319,Lichtenberg,1896.0,35955.0,Sachsen
10320,Lichtenberg,9638.0,37323.0,Sachsen
10321,Lichtenberg,16818.0,3391.0,Brandenburg
10326,Lichtenbrunn,7366.0,36651.0,Thüringen
10329,Lichtenhain,1855.0,35971.0,Sachsen
10330,Lichtenhain b Gräfenthal,98743.0,36703.0,Thüringen
10331,Lichtenhain Bergbahn,98744.0,36705.0,Thüringen
10332,Lichtenow,15345.0,33434.0,Brandenburg
10333,Lichtensee,1609.0,35263.0,Sachsen
10334,Lichtenstein,9350.0,37204.0,Sachsen
10336,Lichtentanne,7338.0,36734.0,Thüringen
10337,Lichtentanne,8115.0,375.0,Sachsen
10339,Lichterfeld,3238.0,3531.0,Brandenburg
10340,Lichterfelde,14913.0,33746.0,Brandenburg
10341,Lichterfelde,16230.0,3334.0,Brandenburg
10342,Lichterfelde,39615.0,39396.0,Sachsen-Anhalt
10343,Liebenau,1778.0,35054.0,Sachsen
10347,Liebengrün,7368.0,36640.0,Thüringen
10348,Liebenhof,15377.0,33433.0,Brandenburg
10350,Liebenstein,99330.0,36205.0,Thüringen
10351,Liebenthal,16559.0,33054.0,Brandenburg
10352,Liebenthal,16909.0,33962.0,Brandenburg
10353,Liebenwalde,16559.0,33054.0,Brandenburg
10354,Lieberose,15868.0,33671.0,Brandenburg
10356,Liebschütz,7368.0,36640.0,Thüringen
10357,Liebschützberg,4758.0,3435.0,Sachsen
10359,Liebstadt,1825.0,35025.0,Sachsen
10360,Liebstedt,99510.0,36462.0,Thüringen
10362,Liedersdorf,6528.0,34659.0,Sachsen-Anhalt
10364,Liega,1561.0,35248.0,Sachsen
10365,Liegau-Augustusbad,1465.0,3528.0,Sachsen
10367,Liepe,14715.0,33876.0,Brandenburg
10368,Liepe,14913.0,33745.0,Brandenburg
10369,Liepe,16248.0,33362.0,Brandenburg
10378,Lieskau,3130.0,3563.0,Brandenburg
10379,Lieskau,3238.0,35329.0,Brandenburg
10380,Lieskau,6120.0,345.0,Sachsen-Anhalt
10382,Ließen,14913.0,33745.0,Brandenburg
10384,Liesten,29416.0,39032.0,Sachsen-Anhalt
10386,Lietzen,15306.0,33470.0,Brandenburg
10387,Lietzow,14641.0,3321.0,Brandenburg
10390,Limbach,8491.0,3765.0,Sachsen
10394,Limbach-Oberfrohna,9212.0,3722.0,Sachsen
10405,Limsdorf,15864.0,33677.0,Brandenburg
10409,Linda,6928.0,35384.0,Sachsen-Anhalt
10410,Linda,7580.0,36608.0,Thüringen
10411,Linda,7819.0,36481.0,Thüringen
10414,Lindau,39264.0,39246.0,Sachsen-Anhalt
10417,Lindchen,3103.0,35751.0,Brandenburg
10425,Linden,98646.0,36875.0,Thüringen
10426,Lindenau,1945.0,35755.0,Brandenburg
10428,Lindenberg,6647.0,,Sachsen-Anhalt
10429,Lindenberg,15864.0,33677.0,Brandenburg
10430,Lindenberg,16321.0,30.0,Brandenburg
10431,Lindenberg,16928.0,33982.0,Brandenburg
10433,Lindenberg,19322.0,3877.0,Brandenburg
10436,Lindenbrück,15838.0,33702.0,Brandenburg
10441,Lindenkreuz,7589.0,36604.0,Thüringen
10443,Linderbach,99198.0,361.0,Thüringen
10444,Linderbach,99198.0,361.0,Thüringen
10448,Lindewerra,37318.0,5652.0,Thüringen
10451,Lindig,7768.0,36424.0,Thüringen
10452,Lindigt,1665.0,,Sachsen
10454,Lindow,14913.0,33741.0,Brandenburg
10455,Lindow,16835.0,33933.0,Brandenburg
10457,Lindstedt,39638.0,39084.0,Sachsen-Anhalt
10458,Lindthal,3238.0,3531.0,Brandenburg
10459,Lindtorf,39596.0,39388.0,Sachsen-Anhalt
10461,Lindwerder,6928.0,35384.0,Sachsen-Anhalt
10471,Linow,16831.0,33931.0,Brandenburg
10475,Linthe,14822.0,33844.0,Brandenburg
10477,Linum,16833.0,33927.0,Brandenburg
10478,Linumhorst,16766.0,,Brandenburg
10480,Lippelsdorf,98743.0,36701.0,Thüringen
10481,Lippersdorf-Erdmannsdorf,7646.0,36426.0,Thüringen
10484,Lipprechterode,99752.0,36338.0,Thüringen
10489,Lipsa,1945.0,35752.0,Brandenburg
10490,Lipten,3205.0,35329.0,Brandenburg
10495,Listerfehrda,6918.0,35383.0,Sachsen-Anhalt
10497,Löbau,2708.0,3585.0,Sachsen
10499,Lobbese,14913.0,33747.0,Brandenburg
10500,Löbejün,6193.0,34603.0,Sachsen-Anhalt
10501,Löben,6925.0,35389.0,Sachsen-Anhalt
10502,Lobenstein,7356.0,36651.0,Thüringen
10503,Löberitz,6780.0,34956.0,Sachsen-Anhalt
10504,Löberschütz,7751.0,36427.0,Thüringen
10505,Lobetal,16321.0,3338.0,Brandenburg
10506,Löbichau,4626.0,34496.0,Thüringen
10507,Löbitz,6618.0,34422.0,Sachsen-Anhalt
10508,Löbnitz,4509.0,34208.0,Sachsen
10510,Löbnitz,39443.0,,Sachsen-Anhalt
10511,Löbnitz an der Linde,6369.0,3496.0,Sachsen-Anhalt
10512,Lobstädt,4552.0,3433.0,Sachsen
10513,Loburg,39279.0,39245.0,Sachsen-Anhalt
10515,Lochau,6184.0,345.0,Sachsen-Anhalt
10517,Lochmühle,7616.0,,Thüringen
10524,Lockstedt,39359.0,39057.0,Sachsen-Anhalt
10525,Locktow,14806.0,33843.0,Brandenburg
10527,Lödderitz,39240.0,39294.0,Sachsen-Anhalt
10530,Löderburg,39446.0,39265.0,Sachsen-Anhalt
10531,Lödla,4617.0,34498.0,Thüringen
10535,Lögow,16845.0,33974.0,Brandenburg
10544,Lohm,16845.0,33973.0,Brandenburg
10545,Löhma,7907.0,3663.0,Thüringen
10548,Löhme,16356.0,33398.0,Brandenburg
10549,Lohmen,1847.0,3501.0,Sachsen
10560,Lohsa,2999.0,35724.0,Sachsen
10561,Löhsten,4895.0,35363.0,Brandenburg
10566,Loitsche,39326.0,39208.0,Sachsen-Anhalt
10573,Lommatzsch,1623.0,35241.0,Sachsen
10587,Löpten,15757.0,33766.0,Brandenburg
10599,Losenrade,39615.0,39397.0,Sachsen-Anhalt
10601,Lositz-Jehmichen,7318.0,36736.0,Thüringen
10603,Lossa,6647.0,36377.0,Sachsen-Anhalt
10605,Losse,39615.0,39386.0,Sachsen-Anhalt
10606,Lößnitz,8294.0,37754.0,Sachsen
10607,Lostau,39291.0,39222.0,Sachsen-Anhalt
10609,Lösten,1665.0,35246.0,Sachsen
10611,Lothra,7356.0,36737.0,Thüringen
10613,Lottengrün,8606.0,3741.0,Sachsen
10615,Lottschesee,16348.0,,Brandenburg
10620,Löwenberg,16775.0,33094.0,Brandenburg
10621,Löwenbruch,14974.0,3378.0,Brandenburg
10627,Lübars,39291.0,39225.0,Sachsen-Anhalt
10629,Lübben,15907.0,3546.0,Brandenburg
10630,Lübbenau,3222.0,3542.0,Brandenburg
10649,Lübnitz,14806.0,9254.0,Brandenburg
10650,Lubochow,3103.0,35751.0,Brandenburg
10653,Lübs,39264.0,39242.0,Sachsen-Anhalt
10654,Lübschützer Teiche,4827.0,3425.0,Sachsen
10659,Lübzow,19348.0,3876.0,Brandenburg
10660,Lübzow Ausbau,19348.0,3876.0,Brandenburg
